doc_id,sentence_id,entity_id,text,type,charOffset,source
DDI-DrugBank.d467,DDI-DrugBank.d467.s4,DDI-DrugBank.d467.s4.e0,Targretin,brand,30-38,DDICorpus/Train/DrugBank/Bexarotene_ddi.xml
DDI-DrugBank.d467,DDI-DrugBank.d467.s4,DDI-DrugBank.d467.s4.e1,gemfibrozil,drug,53-63,DDICorpus/Train/DrugBank/Bexarotene_ddi.xml
DDI-DrugBank.d467,DDI-DrugBank.d467.s4,DDI-DrugBank.d467.s4.e2,bexarotene,drug,127-136,DDICorpus/Train/DrugBank/Bexarotene_ddi.xml
DDI-DrugBank.d467,DDI-DrugBank.d467.s4,DDI-DrugBank.d467.s4.e3,gemfibrozil,drug,212-222,DDICorpus/Train/DrugBank/Bexarotene_ddi.xml
DDI-DrugBank.d467,DDI-DrugBank.d467.s5,DDI-DrugBank.d467.s5.e0,bexarotene,drug,26-35,DDICorpus/Train/DrugBank/Bexarotene_ddi.xml
DDI-DrugBank.d467,DDI-DrugBank.d467.s5,DDI-DrugBank.d467.s5.e1,atorvastatin,drug,85-96,DDICorpus/Train/DrugBank/Bexarotene_ddi.xml
DDI-DrugBank.d467,DDI-DrugBank.d467.s6,DDI-DrugBank.d467.s6.e0,gemfibrozil,drug,30-40,DDICorpus/Train/DrugBank/Bexarotene_ddi.xml
DDI-DrugBank.d467,DDI-DrugBank.d467.s6,DDI-DrugBank.d467.s6.e1,Targretin,brand,47-55,DDICorpus/Train/DrugBank/Bexarotene_ddi.xml
DDI-DrugBank.d506,DDI-DrugBank.d506.s0,DDI-DrugBank.d506.s0.e0,phenytoin,drug,3-11,DDICorpus/Train/DrugBank/Disopyramide_ddi.xml
DDI-DrugBank.d506,DDI-DrugBank.d506.s0,DDI-DrugBank.d506.s0.e1,Norpace,brand,74-80,DDICorpus/Train/DrugBank/Disopyramide_ddi.xml
DDI-DrugBank.d506,DDI-DrugBank.d506.s0,DDI-DrugBank.d506.s0.e2,Norpace CR,brand,85-94,DDICorpus/Train/DrugBank/Disopyramide_ddi.xml
DDI-DrugBank.d506,DDI-DrugBank.d506.s0,DDI-DrugBank.d506.s0.e3,disopyramide,drug,120-131,DDICorpus/Train/DrugBank/Disopyramide_ddi.xml
DDI-DrugBank.d506,DDI-DrugBank.d506.s1,DDI-DrugBank.d506.s1.e0,disopyramide,drug,14-25,DDICorpus/Train/DrugBank/Disopyramide_ddi.xml
DDI-DrugBank.d506,DDI-DrugBank.d506.s2,DDI-DrugBank.d506.s2.e0,antiarrhythmic drugs,group,6-25,DDICorpus/Train/DrugBank/Disopyramide_ddi.xml
DDI-DrugBank.d506,DDI-DrugBank.d506.s2,DDI-DrugBank.d506.s2.e1,quinidine,drug,32-40,DDICorpus/Train/DrugBank/Disopyramide_ddi.xml
DDI-DrugBank.d506,DDI-DrugBank.d506.s2,DDI-DrugBank.d506.s2.e2,procainamide,drug,43-54,DDICorpus/Train/DrugBank/Disopyramide_ddi.xml
DDI-DrugBank.d506,DDI-DrugBank.d506.s2,DDI-DrugBank.d506.s2.e3,lidocaine,drug,57-65,DDICorpus/Train/DrugBank/Disopyramide_ddi.xml
DDI-DrugBank.d506,DDI-DrugBank.d506.s2,DDI-DrugBank.d506.s2.e4,propranolol,drug,68-78,DDICorpus/Train/DrugBank/Disopyramide_ddi.xml
DDI-DrugBank.d506,DDI-DrugBank.d506.s2,DDI-DrugBank.d506.s2.e5,Norpace,brand,127-133,DDICorpus/Train/DrugBank/Disopyramide_ddi.xml
DDI-DrugBank.d506,DDI-DrugBank.d506.s4,DDI-DrugBank.d506.s4.e0,Norpace,brand,76-82,DDICorpus/Train/DrugBank/Disopyramide_ddi.xml
DDI-DrugBank.d506,DDI-DrugBank.d506.s4,DDI-DrugBank.d506.s4.e1,propranolol,drug,115-125,DDICorpus/Train/DrugBank/Disopyramide_ddi.xml
DDI-DrugBank.d506,DDI-DrugBank.d506.s4,DDI-DrugBank.d506.s4.e2,diazepam,drug,130-137,DDICorpus/Train/DrugBank/Disopyramide_ddi.xml
DDI-DrugBank.d506,DDI-DrugBank.d506.s5,DDI-DrugBank.d506.s5.e0,Norpace,brand,30-36,DDICorpus/Train/DrugBank/Disopyramide_ddi.xml
DDI-DrugBank.d506,DDI-DrugBank.d506.s5,DDI-DrugBank.d506.s5.e1,quinidine,drug,42-50,DDICorpus/Train/DrugBank/Disopyramide_ddi.xml
DDI-DrugBank.d506,DDI-DrugBank.d506.s5,DDI-DrugBank.d506.s5.e2,disopyramide,drug,91-102,DDICorpus/Train/DrugBank/Disopyramide_ddi.xml
DDI-DrugBank.d506,DDI-DrugBank.d506.s5,DDI-DrugBank.d506.s5.e3,quinidine,drug,142-150,DDICorpus/Train/DrugBank/Disopyramide_ddi.xml
DDI-DrugBank.d506,DDI-DrugBank.d506.s6,DDI-DrugBank.d506.s6.e0,Norpace,brand,0-6,DDICorpus/Train/DrugBank/Disopyramide_ddi.xml
DDI-DrugBank.d506,DDI-DrugBank.d506.s6,DDI-DrugBank.d506.s6.e1,digoxin,drug,32-38,DDICorpus/Train/DrugBank/Disopyramide_ddi.xml
DDI-DrugBank.d506,DDI-DrugBank.d506.s7,DDI-DrugBank.d506.s7.e0,disopyramide phosphate,drug,16-37,DDICorpus/Train/DrugBank/Disopyramide_ddi.xml
DDI-DrugBank.d506,DDI-DrugBank.d506.s7,DDI-DrugBank.d506.s7.e1,erythromycin,drug,43-54,DDICorpus/Train/DrugBank/Disopyramide_ddi.xml
DDI-DrugBank.d506,DDI-DrugBank.d506.s7,DDI-DrugBank.d506.s7.e2,disopyramide,drug,116-127,DDICorpus/Train/DrugBank/Disopyramide_ddi.xml
DDI-DrugBank.d506,DDI-DrugBank.d506.s8,DDI-DrugBank.d506.s8.e0,disopyramide phosphate,drug,16-37,DDICorpus/Train/DrugBank/Disopyramide_ddi.xml
DDI-DrugBank.d506,DDI-DrugBank.d506.s9,DDI-DrugBank.d506.s9.e0,verapamil,drug,44-52,DDICorpus/Train/DrugBank/Disopyramide_ddi.xml
DDI-DrugBank.d506,DDI-DrugBank.d506.s9,DDI-DrugBank.d506.s9.e1,disopyramide phosphate,drug,58-79,DDICorpus/Train/DrugBank/Disopyramide_ddi.xml
DDI-DrugBank.d506,DDI-DrugBank.d506.s9,DDI-DrugBank.d506.s9.e2,disopyramide,drug,95-106,DDICorpus/Train/DrugBank/Disopyramide_ddi.xml
DDI-DrugBank.d506,DDI-DrugBank.d506.s9,DDI-DrugBank.d506.s9.e3,verapamil,drug,176-184,DDICorpus/Train/DrugBank/Disopyramide_ddi.xml
DDI-DrugBank.d56,DDI-DrugBank.d56.s0,DDI-DrugBank.d56.s0.e0,amyl nitrite,drug,7-18,DDICorpus/Train/DrugBank/Amyl Nitrite_ddi.xml
DDI-DrugBank.d56,DDI-DrugBank.d56.s0,DDI-DrugBank.d56.s0.e1,alcohol,drug,35-41,DDICorpus/Train/DrugBank/Amyl Nitrite_ddi.xml
DDI-DrugBank.d357,DDI-DrugBank.d357.s0,DDI-DrugBank.d357.s0.e0,5HT3 Antagonists,group,0-15,DDICorpus/Train/DrugBank/Apomorphine_ddi.xml
DDI-DrugBank.d357,DDI-DrugBank.d357.s0,DDI-DrugBank.d357.s0.e1,apomorphine,drug,90-100,DDICorpus/Train/DrugBank/Apomorphine_ddi.xml
DDI-DrugBank.d357,DDI-DrugBank.d357.s0,DDI-DrugBank.d357.s0.e2,ondansetron,drug,124-134,DDICorpus/Train/DrugBank/Apomorphine_ddi.xml
DDI-DrugBank.d357,DDI-DrugBank.d357.s0,DDI-DrugBank.d357.s0.e3,apomorphine,drug,160-170,DDICorpus/Train/DrugBank/Apomorphine_ddi.xml
DDI-DrugBank.d357,DDI-DrugBank.d357.s0,DDI-DrugBank.d357.s0.e4,5HT3 antagonist class,group,190-210,DDICorpus/Train/DrugBank/Apomorphine_ddi.xml
DDI-DrugBank.d357,DDI-DrugBank.d357.s0,DDI-DrugBank.d357.s0.e5,ondansetron,drug,237-247,DDICorpus/Train/DrugBank/Apomorphine_ddi.xml
DDI-DrugBank.d357,DDI-DrugBank.d357.s0,DDI-DrugBank.d357.s0.e6,granisetron,drug,250-260,DDICorpus/Train/DrugBank/Apomorphine_ddi.xml
DDI-DrugBank.d357,DDI-DrugBank.d357.s0,DDI-DrugBank.d357.s0.e7,dolasetron,drug,263-272,DDICorpus/Train/DrugBank/Apomorphine_ddi.xml
DDI-DrugBank.d357,DDI-DrugBank.d357.s0,DDI-DrugBank.d357.s0.e8,palonosetron,drug,275-286,DDICorpus/Train/DrugBank/Apomorphine_ddi.xml
DDI-DrugBank.d357,DDI-DrugBank.d357.s0,DDI-DrugBank.d357.s0.e9,alosetron,drug,293-301,DDICorpus/Train/DrugBank/Apomorphine_ddi.xml
DDI-DrugBank.d357,DDI-DrugBank.d357.s1,DDI-DrugBank.d357.s1.e0,Antihypertensive Medication,group,0-26,DDICorpus/Train/DrugBank/Apomorphine_ddi.xml
DDI-DrugBank.d357,DDI-DrugBank.d357.s1,DDI-DrugBank.d357.s1.e1,Vasodilators,group,33-44,DDICorpus/Train/DrugBank/Apomorphine_ddi.xml
DDI-DrugBank.d357,DDI-DrugBank.d357.s1,DDI-DrugBank.d357.s1.e2,antihypertensive medications,group,141-168,DDICorpus/Train/DrugBank/Apomorphine_ddi.xml
DDI-DrugBank.d357,DDI-DrugBank.d357.s1,DDI-DrugBank.d357.s1.e3,vasodilators,group,173-184,DDICorpus/Train/DrugBank/Apomorphine_ddi.xml
DDI-DrugBank.d357,DDI-DrugBank.d357.s3,DDI-DrugBank.d357.s3.e0,Dopamine Antagonists,group,0-19,DDICorpus/Train/DrugBank/Apomorphine_ddi.xml
DDI-DrugBank.d357,DDI-DrugBank.d357.s3,DDI-DrugBank.d357.s3.e1,apomorphine,drug,28-38,DDICorpus/Train/DrugBank/Apomorphine_ddi.xml
DDI-DrugBank.d357,DDI-DrugBank.d357.s3,DDI-DrugBank.d357.s3.e2,dopamine agonist,group,45-60,DDICorpus/Train/DrugBank/Apomorphine_ddi.xml
DDI-DrugBank.d357,DDI-DrugBank.d357.s3,DDI-DrugBank.d357.s3.e3,dopamine antagonists,group,83-102,DDICorpus/Train/DrugBank/Apomorphine_ddi.xml
DDI-DrugBank.d357,DDI-DrugBank.d357.s3,DDI-DrugBank.d357.s3.e4,neuroleptics,group,117-128,DDICorpus/Train/DrugBank/Apomorphine_ddi.xml
DDI-DrugBank.d357,DDI-DrugBank.d357.s3,DDI-DrugBank.d357.s3.e5,phenothiazines,group,131-144,DDICorpus/Train/DrugBank/Apomorphine_ddi.xml
DDI-DrugBank.d357,DDI-DrugBank.d357.s3,DDI-DrugBank.d357.s3.e6,butyrophenones,group,147-160,DDICorpus/Train/DrugBank/Apomorphine_ddi.xml
DDI-DrugBank.d357,DDI-DrugBank.d357.s3,DDI-DrugBank.d357.s3.e7,thioxanthenes,group,163-175,DDICorpus/Train/DrugBank/Apomorphine_ddi.xml
DDI-DrugBank.d357,DDI-DrugBank.d357.s3,DDI-DrugBank.d357.s3.e8,metoclopramide,drug,181-194,DDICorpus/Train/DrugBank/Apomorphine_ddi.xml
DDI-DrugBank.d357,DDI-DrugBank.d357.s3,DDI-DrugBank.d357.s3.e9,APOKYN,brand,231-236,DDICorpus/Train/DrugBank/Apomorphine_ddi.xml
DDI-DrugBank.d357,DDI-DrugBank.d357.s4,DDI-DrugBank.d357.s4.e0,neuroleptics,group,54-65,DDICorpus/Train/DrugBank/Apomorphine_ddi.xml
DDI-DrugBank.d357,DDI-DrugBank.d357.s4,DDI-DrugBank.d357.s4.e1,dopamine agonists,group,91-107,DDICorpus/Train/DrugBank/Apomorphine_ddi.xml
DDI-DrugBank.d357,DDI-DrugBank.d357.s5,DDI-DrugBank.d357.s5.e0,apomorphine,drug,82-92,DDICorpus/Train/DrugBank/Apomorphine_ddi.xml
DDI-DrugBank.d357,DDI-DrugBank.d357.s6,DDI-DrugBank.d357.s6.e0,APOKYN,brand,74-79,DDICorpus/Train/DrugBank/Apomorphine_ddi.xml
DDI-DrugBank.d564,DDI-DrugBank.d564.s0,DDI-DrugBank.d564.s0.e0,anesthetic solutions,group,28-47,DDICorpus/Train/DrugBank/Lidocaine_ddi.xml
DDI-DrugBank.d564,DDI-DrugBank.d564.s0,DDI-DrugBank.d564.s0.e1,epinephrine,drug,60-70,DDICorpus/Train/DrugBank/Lidocaine_ddi.xml
DDI-DrugBank.d564,DDI-DrugBank.d564.s0,DDI-DrugBank.d564.s0.e2,norepinephrine,drug,75-88,DDICorpus/Train/DrugBank/Lidocaine_ddi.xml
DDI-DrugBank.d564,DDI-DrugBank.d564.s0,DDI-DrugBank.d564.s0.e3,monoamine oxidase inhibitors,group,112-139,DDICorpus/Train/DrugBank/Lidocaine_ddi.xml
DDI-DrugBank.d564,DDI-DrugBank.d564.s0,DDI-DrugBank.d564.s0.e4,tricyclic antidepressants,group,144-168,DDICorpus/Train/DrugBank/Lidocaine_ddi.xml
DDI-DrugBank.d564,DDI-DrugBank.d564.s1,DDI-DrugBank.d564.s1.e0,Phenothiazines,group,0-13,DDICorpus/Train/DrugBank/Lidocaine_ddi.xml
DDI-DrugBank.d564,DDI-DrugBank.d564.s1,DDI-DrugBank.d564.s1.e1,butyrophenones,group,19-32,DDICorpus/Train/DrugBank/Lidocaine_ddi.xml
DDI-DrugBank.d564,DDI-DrugBank.d564.s1,DDI-DrugBank.d564.s1.e2,epinephrine,drug,78-88,DDICorpus/Train/DrugBank/Lidocaine_ddi.xml
DDI-DrugBank.d564,DDI-DrugBank.d564.s4,DDI-DrugBank.d564.s4.e0,vasopressor drugs,group,29-45,DDICorpus/Train/DrugBank/Lidocaine_ddi.xml
DDI-DrugBank.d564,DDI-DrugBank.d564.s4,DDI-DrugBank.d564.s4.e1,ergot-type oxytocic drugs,group,114-138,DDICorpus/Train/DrugBank/Lidocaine_ddi.xml
DDI-DrugBank.d52,DDI-DrugBank.d52.s0,DDI-DrugBank.d52.s0.e0,thrombolytics,group,27-39,DDICorpus/Train/DrugBank/Lepirudin_ddi.xml
DDI-DrugBank.d52,DDI-DrugBank.d52.s0,DDI-DrugBank.d52.s0.e1,streptokinase,drug,55-67,DDICorpus/Train/DrugBank/Lepirudin_ddi.xml
DDI-DrugBank.d52,DDI-DrugBank.d52.s0,DDI-DrugBank.d52.s0.e2,REFLUDAN,brand,158-165,DDICorpus/Train/DrugBank/Lepirudin_ddi.xml
DDI-DrugBank.d52,DDI-DrugBank.d52.s1,DDI-DrugBank.d52.s1.e0,coumarin derivatives,group,27-46,DDICorpus/Train/DrugBank/Lepirudin_ddi.xml
DDI-DrugBank.d52,DDI-DrugBank.d52.s1,DDI-DrugBank.d52.s1.e1,vitamin K antagonists,group,49-69,DDICorpus/Train/DrugBank/Lepirudin_ddi.xml
DDI-DrugBank.d509,DDI-DrugBank.d509.s0,DDI-DrugBank.d509.s0.e0,aripiprazole,drug,56-67,DDICorpus/Train/DrugBank/Aripiprazole_ddi.xml
DDI-DrugBank.d509,DDI-DrugBank.d509.s0,DDI-DrugBank.d509.s0.e1,ABILIFY,brand,98-104,DDICorpus/Train/DrugBank/Aripiprazole_ddi.xml
DDI-DrugBank.d509,DDI-DrugBank.d509.s0,DDI-DrugBank.d509.s0.e2,centrally acting drugs,group,141-162,DDICorpus/Train/DrugBank/Aripiprazole_ddi.xml
DDI-DrugBank.d509,DDI-DrugBank.d509.s0,DDI-DrugBank.d509.s0.e3,alcohol,drug,168-174,DDICorpus/Train/DrugBank/Aripiprazole_ddi.xml
DDI-DrugBank.d509,DDI-DrugBank.d509.s2,DDI-DrugBank.d509.s2.e0,aripiprazole,drug,35-46,DDICorpus/Train/DrugBank/Aripiprazole_ddi.xml
DDI-DrugBank.d509,DDI-DrugBank.d509.s2,DDI-DrugBank.d509.s2.e1,antihypertensive agents,group,99-121,DDICorpus/Train/DrugBank/Aripiprazole_ddi.xml
DDI-DrugBank.d509,DDI-DrugBank.d509.s3,DDI-DrugBank.d509.s3.e0,ABILIFY,brand,36-42,DDICorpus/Train/DrugBank/Aripiprazole_ddi.xml
DDI-DrugBank.d509,DDI-DrugBank.d509.s3,DDI-DrugBank.d509.s3.e1,Aripiprazole,brand,44-55,DDICorpus/Train/DrugBank/Aripiprazole_ddi.xml
DDI-DrugBank.d509,DDI-DrugBank.d509.s4,DDI-DrugBank.d509.s4.e0,Aripiprazole,drug,0-11,DDICorpus/Train/DrugBank/Aripiprazole_ddi.xml
DDI-DrugBank.d509,DDI-DrugBank.d509.s5,DDI-DrugBank.d509.s5.e0,aripiprazole,drug,37-48,DDICorpus/Train/DrugBank/Aripiprazole_ddi.xml
DDI-DrugBank.d509,DDI-DrugBank.d509.s6,DDI-DrugBank.d509.s6.e0,aripiprazole,drug,43-54,DDICorpus/Train/DrugBank/Aripiprazole_ddi.xml
DDI-DrugBank.d509,DDI-DrugBank.d509.s7,DDI-DrugBank.d509.s7.e0,carbamazepine,drug,31-43,DDICorpus/Train/DrugBank/Aripiprazole_ddi.xml
DDI-DrugBank.d509,DDI-DrugBank.d509.s7,DDI-DrugBank.d509.s7.e1,aripiprazole,drug,73-84,DDICorpus/Train/DrugBank/Aripiprazole_ddi.xml
DDI-DrugBank.d509,DDI-DrugBank.d509.s8,DDI-DrugBank.d509.s8.e0,ketoconazole,drug,26-37,DDICorpus/Train/DrugBank/Aripiprazole_ddi.xml
DDI-DrugBank.d509,DDI-DrugBank.d509.s8,DDI-DrugBank.d509.s8.e1,quinidine,drug,55-63,DDICorpus/Train/DrugBank/Aripiprazole_ddi.xml
DDI-DrugBank.d509,DDI-DrugBank.d509.s8,DDI-DrugBank.d509.s8.e2,fluoxetine,drug,66-75,DDICorpus/Train/DrugBank/Aripiprazole_ddi.xml
DDI-DrugBank.d509,DDI-DrugBank.d509.s8,DDI-DrugBank.d509.s8.e3,paroxetine,drug,81-90,DDICorpus/Train/DrugBank/Aripiprazole_ddi.xml
DDI-DrugBank.d509,DDI-DrugBank.d509.s8,DDI-DrugBank.d509.s8.e4,aripiprazole,drug,105-116,DDICorpus/Train/DrugBank/Aripiprazole_ddi.xml
DDI-DrugBank.d509,DDI-DrugBank.d509.s9,DDI-DrugBank.d509.s9.e0,Ketoconazole,drug,0-11,DDICorpus/Train/DrugBank/Aripiprazole_ddi.xml
DDI-DrugBank.d509,DDI-DrugBank.d509.s9,DDI-DrugBank.d509.s9.e1,ketoconazole,drug,34-45,DDICorpus/Train/DrugBank/Aripiprazole_ddi.xml
DDI-DrugBank.d509,DDI-DrugBank.d509.s9,DDI-DrugBank.d509.s9.e2,aripiprazole,drug,100-111,DDICorpus/Train/DrugBank/Aripiprazole_ddi.xml
DDI-DrugBank.d509,DDI-DrugBank.d509.s9,DDI-DrugBank.d509.s9.e3,aripiprazole,drug,134-145,DDICorpus/Train/DrugBank/Aripiprazole_ddi.xml
DDI-DrugBank.d509,DDI-DrugBank.d509.s10,DDI-DrugBank.d509.s10.e0,ketoconazole,drug,23-34,DDICorpus/Train/DrugBank/Aripiprazole_ddi.xml
DDI-DrugBank.d509,DDI-DrugBank.d509.s11,DDI-DrugBank.d509.s11.e0,ketoconazole,drug,35-46,DDICorpus/Train/DrugBank/Aripiprazole_ddi.xml
DDI-DrugBank.d509,DDI-DrugBank.d509.s11,DDI-DrugBank.d509.s11.e1,aripiprazole,drug,53-64,DDICorpus/Train/DrugBank/Aripiprazole_ddi.xml
DDI-DrugBank.d509,DDI-DrugBank.d509.s11,DDI-DrugBank.d509.s11.e2,aripiprazole,drug,74-85,DDICorpus/Train/DrugBank/Aripiprazole_ddi.xml
DDI-DrugBank.d509,DDI-DrugBank.d509.s12,DDI-DrugBank.d509.s12.e0,itraconazole,drug,35-46,DDICorpus/Train/DrugBank/Aripiprazole_ddi.xml
DDI-DrugBank.d509,DDI-DrugBank.d509.s13,DDI-DrugBank.d509.s13.e0,erythromycin,drug,19-30,DDICorpus/Train/DrugBank/Aripiprazole_ddi.xml
DDI-DrugBank.d509,DDI-DrugBank.d509.s14,DDI-DrugBank.d509.s14.e0,aripiprazole,drug,69-80,DDICorpus/Train/DrugBank/Aripiprazole_ddi.xml
DDI-DrugBank.d509,DDI-DrugBank.d509.s15,DDI-DrugBank.d509.s15.e0,Quinidine,drug,0-8,DDICorpus/Train/DrugBank/Aripiprazole_ddi.xml
DDI-DrugBank.d509,DDI-DrugBank.d509.s15,DDI-DrugBank.d509.s15.e1,aripiprazole,drug,54-65,DDICorpus/Train/DrugBank/Aripiprazole_ddi.xml
DDI-DrugBank.d509,DDI-DrugBank.d509.s15,DDI-DrugBank.d509.s15.e2,quinidine,drug,72-80,DDICorpus/Train/DrugBank/Aripiprazole_ddi.xml
DDI-DrugBank.d509,DDI-DrugBank.d509.s15,DDI-DrugBank.d509.s15.e3,aripiprazole,drug,159-170,DDICorpus/Train/DrugBank/Aripiprazole_ddi.xml
DDI-DrugBank.d509,DDI-DrugBank.d509.s15,DDI-DrugBank.d509.s15.e4,dehydroaripiprazole,drug_n,228-246,DDICorpus/Train/DrugBank/Aripiprazole_ddi.xml
DDI-DrugBank.d509,DDI-DrugBank.d509.s16,DDI-DrugBank.d509.s16.e0,Aripiprazole,drug,0-11,DDICorpus/Train/DrugBank/Aripiprazole_ddi.xml
DDI-DrugBank.d509,DDI-DrugBank.d509.s16,DDI-DrugBank.d509.s16.e1,quinidine,drug,102-110,DDICorpus/Train/DrugBank/Aripiprazole_ddi.xml
DDI-DrugBank.d509,DDI-DrugBank.d509.s16,DDI-DrugBank.d509.s16.e2,aripiprazole,drug,117-128,DDICorpus/Train/DrugBank/Aripiprazole_ddi.xml
DDI-DrugBank.d509,DDI-DrugBank.d509.s17,DDI-DrugBank.d509.s17.e0,fluoxetine,drug,48-57,DDICorpus/Train/DrugBank/Aripiprazole_ddi.xml
DDI-DrugBank.d509,DDI-DrugBank.d509.s17,DDI-DrugBank.d509.s17.e1,paroxetine,drug,62-71,DDICorpus/Train/DrugBank/Aripiprazole_ddi.xml
DDI-DrugBank.d509,DDI-DrugBank.d509.s18,DDI-DrugBank.d509.s18.e0,aripiprazole,drug,69-80,DDICorpus/Train/DrugBank/Aripiprazole_ddi.xml
DDI-DrugBank.d509,DDI-DrugBank.d509.s19,DDI-DrugBank.d509.s19.e0,Carbamazepine,drug,0-12,DDICorpus/Train/DrugBank/Aripiprazole_ddi.xml
DDI-DrugBank.d509,DDI-DrugBank.d509.s19,DDI-DrugBank.d509.s19.e1,carbamazepine,drug,35-47,DDICorpus/Train/DrugBank/Aripiprazole_ddi.xml
DDI-DrugBank.d509,DDI-DrugBank.d509.s19,DDI-DrugBank.d509.s19.e2,aripiprazole,drug,93-104,DDICorpus/Train/DrugBank/Aripiprazole_ddi.xml
DDI-DrugBank.d509,DDI-DrugBank.d509.s19,DDI-DrugBank.d509.s19.e3,aripiprazole,drug,188-199,DDICorpus/Train/DrugBank/Aripiprazole_ddi.xml
DDI-DrugBank.d509,DDI-DrugBank.d509.s19,DDI-DrugBank.d509.s19.e4,dehydro-aripiprazole,drug_n,228-247,DDICorpus/Train/DrugBank/Aripiprazole_ddi.xml
DDI-DrugBank.d509,DDI-DrugBank.d509.s20,DDI-DrugBank.d509.s20.e0,carbamazepine,drug,5-17,DDICorpus/Train/DrugBank/Aripiprazole_ddi.xml
DDI-DrugBank.d509,DDI-DrugBank.d509.s20,DDI-DrugBank.d509.s20.e1,aripiprazole,drug,31-42,DDICorpus/Train/DrugBank/Aripiprazole_ddi.xml
DDI-DrugBank.d509,DDI-DrugBank.d509.s20,DDI-DrugBank.d509.s20.e2,aripiprazole,drug,53-64,DDICorpus/Train/DrugBank/Aripiprazole_ddi.xml
DDI-DrugBank.d509,DDI-DrugBank.d509.s22,DDI-DrugBank.d509.s22.e0,carbamazepine,drug,5-17,DDICorpus/Train/DrugBank/Aripiprazole_ddi.xml
DDI-DrugBank.d509,DDI-DrugBank.d509.s22,DDI-DrugBank.d509.s22.e1,aripiprazole,drug,62-73,DDICorpus/Train/DrugBank/Aripiprazole_ddi.xml
DDI-DrugBank.d509,DDI-DrugBank.d509.s23,DDI-DrugBank.d509.s23.e0,famotidine,drug,36-45,DDICorpus/Train/DrugBank/Aripiprazole_ddi.xml
DDI-DrugBank.d509,DDI-DrugBank.d509.s23,DDI-DrugBank.d509.s23.e1,valproate,drug,48-56,DDICorpus/Train/DrugBank/Aripiprazole_ddi.xml
DDI-DrugBank.d509,DDI-DrugBank.d509.s23,DDI-DrugBank.d509.s23.e2,lithium,drug,62-68,DDICorpus/Train/DrugBank/Aripiprazole_ddi.xml
DDI-DrugBank.d509,DDI-DrugBank.d509.s23,DDI-DrugBank.d509.s23.e3,aripiprazole,drug,106-117,DDICorpus/Train/DrugBank/Aripiprazole_ddi.xml
DDI-DrugBank.d509,DDI-DrugBank.d509.s24,DDI-DrugBank.d509.s24.e0,ABILIFY,brand,14-20,DDICorpus/Train/DrugBank/Aripiprazole_ddi.xml
DDI-DrugBank.d509,DDI-DrugBank.d509.s24,DDI-DrugBank.d509.s24.e1,Aripiprazole,drug,44-55,DDICorpus/Train/DrugBank/Aripiprazole_ddi.xml
DDI-DrugBank.d509,DDI-DrugBank.d509.s25,DDI-DrugBank.d509.s25.e0,aripiprazole,drug,46-57,DDICorpus/Train/DrugBank/Aripiprazole_ddi.xml
DDI-DrugBank.d509,DDI-DrugBank.d509.s25,DDI-DrugBank.d509.s25.e1,dextromethorphan,drug,110-125,DDICorpus/Train/DrugBank/Aripiprazole_ddi.xml
DDI-DrugBank.d509,DDI-DrugBank.d509.s25,DDI-DrugBank.d509.s25.e2,warfarin,drug,137-144,DDICorpus/Train/DrugBank/Aripiprazole_ddi.xml
DDI-DrugBank.d509,DDI-DrugBank.d509.s25,DDI-DrugBank.d509.s25.e3,omeprazole,drug,157-166,DDICorpus/Train/DrugBank/Aripiprazole_ddi.xml
DDI-DrugBank.d509,DDI-DrugBank.d509.s25,DDI-DrugBank.d509.s25.e4,warfarin,drug,169-176,DDICorpus/Train/DrugBank/Aripiprazole_ddi.xml
DDI-DrugBank.d509,DDI-DrugBank.d509.s25,DDI-DrugBank.d509.s25.e5,dextromethorphan,drug,192-207,DDICorpus/Train/DrugBank/Aripiprazole_ddi.xml
DDI-DrugBank.d509,DDI-DrugBank.d509.s26,DDI-DrugBank.d509.s26.e0,aripiprazole,drug,14-25,DDICorpus/Train/DrugBank/Aripiprazole_ddi.xml
DDI-DrugBank.d509,DDI-DrugBank.d509.s26,DDI-DrugBank.d509.s26.e1,dehydroaripiprazole,drug_n,31-49,DDICorpus/Train/DrugBank/Aripiprazole_ddi.xml
DDI-DrugBank.d509,DDI-DrugBank.d509.s27,DDI-DrugBank.d509.s27.e0,Alcohol,drug,0-6,DDICorpus/Train/DrugBank/Aripiprazole_ddi.xml
DDI-DrugBank.d509,DDI-DrugBank.d509.s27,DDI-DrugBank.d509.s27.e1,aripiprazole,drug,53-64,DDICorpus/Train/DrugBank/Aripiprazole_ddi.xml
DDI-DrugBank.d509,DDI-DrugBank.d509.s27,DDI-DrugBank.d509.s27.e2,ethanol,drug,86-92,DDICorpus/Train/DrugBank/Aripiprazole_ddi.xml
DDI-DrugBank.d509,DDI-DrugBank.d509.s27,DDI-DrugBank.d509.s27.e3,ethanol,drug,126-132,DDICorpus/Train/DrugBank/Aripiprazole_ddi.xml
DDI-DrugBank.d509,DDI-DrugBank.d509.s28,DDI-DrugBank.d509.s28.e0,alcohol,drug,75-81,DDICorpus/Train/DrugBank/Aripiprazole_ddi.xml
DDI-DrugBank.d509,DDI-DrugBank.d509.s28,DDI-DrugBank.d509.s28.e1,ABILIFY,brand,96-102,DDICorpus/Train/DrugBank/Aripiprazole_ddi.xml
